Time,[NO],[sGC],[6C-sGC-NO],[5C-sGC-NO],Absorbance
2.181566e+01,1.060000e-06,1.092308e-13,1.804332e-09,4.681956e-07,2.165610e-02
2.183603e+01,1.060000e-06,1.103721e-13,1.801328e-09,4.681986e-07,2.165604e-02
2.185732e+01,1.060000e-06,1.085946e-13,1.798214e-09,4.682017e-07,2.165597e-02
2.187859e+01,1.060000e-06,1.105446e-13,1.795119e-09,4.682048e-07,2.165591e-02
2.189855e+01,1.060000e-06,1.080161e-13,1.792238e-09,4.682077e-07,2.165585e-02
2.191729e+01,1.060000e-06,1.096691e-13,1.789546e-09,4.682103e-07,2.165580e-02
2.193611e+01,1.060000e-06,1.083779e-13,1.786862e-09,4.682130e-07,2.165575e-02
2.195692e+01,1.060000e-06,1.091509e-13,1.783909e-09,4.682160e-07,2.165569e-02
2.197999e+01,1.060000e-06,1.073204e-13,1.780661e-09,4.682192e-07,2.165562e-02
2.199901e+01,1.060000e-06,1.090272e-13,1.777999e-09,4.682219e-07,2.165557e-02
2.201787e+01,1.060000e-06,1.076302e-13,1.775377e-09,4.682245e-07,2.165552e-02
2.203832e+01,1.060000e-06,1.084548e-13,1.772551e-09,4.682273e-07,2.165546e-02
2.206084e+01,1.060000e-06,1.067888e-13,1.769461e-09,4.682304e-07,2.165540e-02
2.208054e+01,1.060000e-06,1.084044e-13,1.766773e-09,4.682331e-07,2.165534e-02
2.210003e+01,1.060000e-06,1.067828e-13,1.764133e-09,4.682358e-07,2.165529e-02
2.212022e+01,1.060000e-06,1.078961e-13,1.761414e-09,4.682385e-07,2.165524e-02
2.214141e+01,1.060000e-06,1.062557e-13,1.758580e-09,4.682413e-07,2.165518e-02
2.216284e+01,1.060000e-06,1.080878e-13,1.755731e-09,4.682442e-07,2.165512e-02
2.218310e+01,1.060000e-06,1.055760e-13,1.753059e-09,4.682468e-07,2.165507e-02
2.220195e+01,1.060000e-06,1.073543e-13,1.750584e-09,4.682493e-07,2.165502e-02
2.222054e+01,1.060000e-06,1.060160e-13,1.748161e-09,4.682517e-07,2.165497e-02
2.224088e+01,1.060000e-06,1.067443e-13,1.745524e-09,4.682544e-07,2.165492e-02
2.226377e+01,1.060000e-06,1.051822e-13,1.742579e-09,4.682573e-07,2.165486e-02
2.228352e+01,1.060000e-06,1.067582e-13,1.740052e-09,4.682598e-07,2.165481e-02
2.230309e+01,1.060000e-06,1.051584e-13,1.737566e-09,4.682623e-07,2.165476e-02
2.232331e+01,1.060000e-06,1.062958e-13,1.735013e-09,4.682649e-07,2.165471e-02
2.234441e+01,1.060000e-06,1.046641e-13,1.732367e-09,4.682675e-07,2.165466e-02
2.236570e+01,1.060000e-06,1.064460e-13,1.729713e-09,4.682702e-07,2.165460e-02
2.238592e+01,1.060000e-06,1.040685e-13,1.727212e-09,4.682727e-07,2.165455e-02
2.240000e+01,1.060000e-06,1.050790e-13,1.725478e-09,4.682744e-07,2.165452e-02
2.240000e+01,1.060000e-06,1.050790e-13,1.725478e-09,4.682744e-07,2.165452e-02
2.240028e+01,1.060000e-06,1.050766e-13,1.725444e-09,4.682745e-07,2.165452e-02
2.240139e+01,1.060000e-06,1.050670e-13,1.725307e-09,4.682746e-07,2.165451e-02
2.240694e+01,1.060000e-06,1.050216e-13,1.724626e-09,4.682753e-07,2.165450e-02
2.243379e+01,1.060000e-06,1.048033e-13,1.721350e-09,4.682785e-07,2.165444e-02
2.248144e+01,1.060000e-06,1.062672e-13,1.715600e-09,4.682843e-07,2.165432e-02
2.249663e+01,1.060000e-06,1.041812e-13,1.713788e-09,4.682861e-07,2.165428e-02
2.251321e+01,1.060000e-06,1.042815e-13,1.711818e-09,4.682881e-07,2.165424e-02
2.253988e+01,1.060000e-06,1.038283e-13,1.708670e-09,4.682912e-07,2.165418e-02
2.256657e+01,1.060000e-06,1.049226e-13,1.705546e-09,4.682943e-07,2.165412e-02
2.258530e+01,1.060000e-06,1.030682e-13,1.703372e-09,4.682965e-07,2.165408e-02
2.260420e+01,1.060000e-06,1.040143e-13,1.701188e-09,4.682987e-07,2.165403e-02
2.262501e+01,1.060000e-06,1.029408e-13,1.698801e-09,4.683011e-07,2.165398e-02
2.264800e+01,1.060000e-06,1.043459e-13,1.696180e-09,4.683037e-07,2.165393e-02
2.266712e+01,1.060000e-06,1.024082e-13,1.694017e-09,4.683059e-07,2.165389e-02
2.268607e+01,1.060000e-06,1.035130e-13,1.691883e-09,4.683080e-07,2.165385e-02
2.270634e+01,1.060000e-06,1.023886e-13,1.689618e-09,4.683103e-07,2.165380e-02
2.272857e+01,1.060000e-06,1.035955e-13,1.687147e-09,4.683127e-07,2.165375e-02
2.274868e+01,1.060000e-06,1.017702e-13,1.684930e-09,4.683150e-07,2.165371e-02
2.276853e+01,1.060000e-06,1.031983e-13,1.682752e-09,4.683171e-07,2.165366e-02
2.278846e+01,1.060000e-06,1.016656e-13,1.680582e-09,4.683193e-07,2.165362e-02
2.280893e+01,1.060000e-06,1.029094e-13,1.678365e-09,4.683215e-07,2.165358e-02
2.282982e+01,1.060000e-06,1.012002e-13,1.676120e-09,4.683238e-07,2.165353e-02
2.285051e+01,1.060000e-06,1.029082e-13,1.673907e-09,4.683260e-07,2.165349e-02
2.287037e+01,1.060000e-06,1.009236e-13,1.671801e-09,4.683281e-07,2.165344e-02
2.288966e+01,1.060000e-06,1.023183e-13,1.669764e-09,4.683301e-07,2.165340e-02
2.290927e+01,1.060000e-06,1.010161e-13,1.667709e-09,4.683322e-07,2.165336e-02
2.293019e+01,1.060000e-06,1.020606e-13,1.665529e-09,4.683344e-07,2.165332e-02
2.295208e+01,1.060000e-06,1.002462e-13,1.663266e-09,4.683366e-07,2.165327e-02
2.297327e+01,1.060000e-06,1.024973e-13,1.661085e-09,4.683388e-07,2.165323e-02
2.299244e+01,1.060000e-06,1.000595e-13,1.659130e-09,4.683408e-07,2.165319e-02
2.301043e+01,1.060000e-06,1.013634e-13,1.657302e-09,4.683426e-07,2.165315e-02
2.302945e+01,1.060000e-06,1.004898e-13,1.655383e-09,4.683445e-07,2.165312e-02
2.305179e+01,1.060000e-06,1.012061e-13,1.653142e-09,4.683468e-07,2.165307e-02
2.307642e+01,1.060000e-06,9.879615e-14,1.650694e-09,4.683492e-07,2.165302e-02
2.309318e+01,1.060000e-06,1.008784e-13,1.649035e-09,4.683509e-07,2.165299e-02
2.310992e+01,1.060000e-06,1.001793e-13,1.647389e-09,4.683525e-07,2.165296e-02
2.313168e+01,1.060000e-06,1.003746e-13,1.645262e-09,4.683546e-07,2.165291e-02
2.316087e+01,1.060000e-06,9.840991e-14,1.642433e-09,4.683575e-07,2.165286e-02
2.317750e+01,1.060000e-06,1.003177e-13,1.640830e-09,4.683591e-07,2.165282e-02
2.319445e+01,1.060000e-06,9.968494e-14,1.639207e-09,4.683607e-07,2.165279e-02
2.321683e+01,1.060000e-06,9.990187e-14,1.637078e-09,4.683628e-07,2.165275e-02
2.324630e+01,1.060000e-06,9.759996e-14,1.634298e-09,4.683656e-07,2.165269e-02
2.326222e+01,1.060000e-06,9.974527e-14,1.632805e-09,4.683671e-07,2.165266e-02
2.327844e+01,1.060000e-06,9.925794e-14,1.631293e-09,4.683686e-07,2.165263e-02
2.330167e+01,1.060000e-06,9.934655e-14,1.629140e-09,4.683708e-07,2.165259e-02
2.333095e+01,1.060000e-06,9.777833e-14,1.626452e-09,4.683735e-07,2.165254e-02
2.334848e+01,1.060000e-06,9.941938e-14,1.624851e-09,4.683750e-07,2.165250e-02
2.336638e+01,1.060000e-06,9.861429e-14,1.623229e-09,4.683767e-07,2.165247e-02
2.338813e+01,1.060000e-06,9.905087e-14,1.621268e-09,4.683786e-07,2.165243e-02
2.341425e+01,1.060000e-06,9.710333e-14,1.618934e-09,4.683810e-07,2.165239e-02
2.343141e+01,1.060000e-06,9.896506e-14,1.617408e-09,4.683825e-07,2.165236e-02
2.344868e+01,1.060000e-06,9.821717e-14,1.615883e-09,4.683840e-07,2.165233e-02
2.347030e+01,1.060000e-06,9.851988e-14,1.613984e-09,4.683859e-07,2.165229e-02
2.349780e+01,1.060000e-06,9.667066e-14,1.611590e-09,4.683883e-07,2.165224e-02
2.351486e+01,1.060000e-06,9.849399e-14,1.610112e-09,4.683898e-07,2.165221e-02
2.353213e+01,1.060000e-06,9.778314e-14,1.608627e-09,4.683913e-07,2.165218e-02
2.355398e+01,1.060000e-06,9.808098e-14,1.606758e-09,4.683931e-07,2.165214e-02
2.358177e+01,1.060000e-06,9.613153e-14,1.604402e-09,4.683955e-07,2.165210e-02
2.359853e+01,1.060000e-06,9.802531e-14,1.602989e-09,4.683969e-07,2.165207e-02
2.361551e+01,1.060000e-06,9.738266e-14,1.601566e-09,4.683983e-07,2.165204e-02
2.363762e+01,1.060000e-06,9.761947e-14,1.599725e-09,4.684002e-07,2.165200e-02
2.366662e+01,1.060000e-06,9.554122e-14,1.597331e-09,4.684026e-07,2.165195e-02
2.368289e+01,1.060000e-06,9.753620e-14,1.595995e-09,4.684039e-07,2.165193e-02
2.369945e+01,1.060000e-06,9.700000e-14,1.594644e-09,4.684053e-07,2.165190e-02
2.372217e+01,1.060000e-06,9.715642e-14,1.592802e-09,4.684071e-07,2.165186e-02
2.375344e+01,1.060000e-06,9.471260e-14,1.590291e-09,4.684096e-07,2.165181e-02
2.376876e+01,1.060000e-06,9.698313e-14,1.589066e-09,4.684108e-07,2.165179e-02
2.378447e+01,1.060000e-06,9.663897e-14,1.587818e-09,4.684121e-07,2.165176e-02
2.380000e+01,1.060000e-06,9.660373e-14,1.586591e-09,4.684133e-07,2.165174e-02
2.380000e+01,1.060000e-06,9.660373e-14,1.586591e-09,4.684133e-07,2.165174e-02
2.380028e+01,1.060000e-06,9.660221e-14,1.586570e-09,4.684133e-07,2.165174e-02
2.380139e+01,1.060000e-06,9.659621e-14,1.586482e-09,4.684134e-07,2.165174e-02
2.380694e+01,1.060000e-06,9.656746e-14,1.586045e-09,4.684139e-07,2.165173e-02
2.383469e+01,1.060000e-06,9.642333e-14,1.583872e-09,4.684160e-07,2.165168e-02
2.388574e+01,1.060000e-06,9.787005e-14,1.579923e-09,4.684200e-07,2.165161e-02
2.390069e+01,1.060000e-06,9.599377e-14,1.578780e-09,4.684211e-07,2.165158e-02
2.391719e+01,1.060000e-06,9.607711e-14,1.577524e-09,4.684224e-07,2.165156e-02
2.394510e+01,1.060000e-06,9.572116e-14,1.575413e-09,4.684245e-07,2.165152e-02
2.397169e+01,1.060000e-06,9.674064e-14,1.573419e-09,4.684265e-07,2.165148e-02
2.399060e+01,1.060000e-06,9.509282e-14,1.572013e-09,4.684279e-07,2.165145e-02
2.400969e+01,1.060000e-06,9.605070e-14,1.570600e-09,4.684293e-07,2.165142e-02
2.403043e+01,1.060000e-06,9.503659e-14,1.569077e-09,4.684308e-07,2.165139e-02
2.405303e+01,1.060000e-06,9.637766e-14,1.567425e-09,4.684325e-07,2.165136e-02
2.407234e+01,1.060000e-06,9.463687e-14,1.566026e-09,4.684339e-07,2.165133e-02
2.409146e+01,1.060000e-06,9.575486e-14,1.564647e-09,4.684353e-07,2.165130e-02
2.411162e+01,1.060000e-06,9.469047e-14,1.563204e-09,4.684367e-07,2.165127e-02
2.413348e+01,1.060000e-06,9.583901e-14,1.561647e-09,4.684383e-07,2.165124e-02
2.415562e+01,1.060000e-06,9.368618e-14,1.560085e-09,4.684398e-07,2.165121e-02
2.417351e+01,1.060000e-06,9.548799e-14,1.558827e-09,4.684411e-07,2.165118e-02
2.419119e+01,1.060000e-06,9.459046e-14,1.557593e-09,4.684423e-07,2.165116e-02
2.421197e+01,1.060000e-06,9.502325e-14,1.556151e-09,4.684438e-07,2.165113e-02
2.423727e+01,1.060000e-06,9.361109e-14,1.554409e-09,4.684455e-07,2.165110e-02
2.425582e+01,1.060000e-06,9.514865e-14,1.553138e-09,4.684468e-07,2.165107e-02
2.427443e+01,1.060000e-06,9.413489e-14,1.551873e-09,4.684480e-07,2.165104e-02
2.429529e+01,1.060000e-06,9.480998e-14,1.550462e-09,4.684494e-07,2.165102e-02
2.431878e+01,1.060000e-06,9.330615e-14,1.548887e-09,4.684510e-07,2.165099e-02
2.433764e+01,1.060000e-06,9.485989e-14,1.547628e-09,4.684523e-07,2.165096e-02
2.435640e+01,1.060000e-06,9.375265e-14,1.546386e-09,4.684535e-07,2.165094e-02
2.437695e+01,1.060000e-06,9.449501e-14,1.545032e-09,4.684549e-07,2.165091e-02
2.439978e+01,1.060000e-06,9.309625e-14,1.543539e-09,4.684564e-07,2.165088e-02
2.441925e+01,1.060000e-06,9.458537e-14,1.542273e-09,4.684576e-07,2.165085e-02
2.443855e+01,1.060000e-06,9.330757e-14,1.541027e-09,4.684589e-07,2.165083e-02
2.445884e+01,1.060000e-06,9.425946e-14,1.539725e-09,4.684602e-07,2.165080e-02
2.448045e+01,1.060000e-06,9.288959e-14,1.538348e-09,4.684616e-07,2.165077e-02
2.450222e+01,1.060000e-06,9.475292e-14,1.536968e-09,4.684629e-07,2.165075e-02
2.452231e+01,1.060000e-06,9.236945e-14,1.535707e-09,4.684642e-07,2.165072e-02
2.454063e+01,1.060000e-06,9.402074e-14,1.534560e-09,4.684653e-07,2.165070e-02
2.455881e+01,1.060000e-06,9.305733e-14,1.533431e-09,4.684665e-07,2.165068e-02
2.457952e+01,1.060000e-06,9.362144e-14,1.532151e-09,4.684678e-07,2.165065e-02
2.460363e+01,1.060000e-06,9.223479e-14,1.530674e-09,4.684692e-07,2.165062e-02
2.462256e+01,1.060000e-06,9.374259e-14,1.529519e-09,4.684704e-07,2.165060e-02
2.464143e+01,1.060000e-06,9.264619e-14,1.528378e-09,4.684715e-07,2.165057e-02
2.466203e+01,1.060000e-06,9.341908e-14,1.527137e-09,4.684728e-07,2.165055e-02
2.468472e+01,1.060000e-06,9.201320e-14,1.525782e-09,4.684741e-07,2.165052e-02
2.470416e+01,1.060000e-06,9.350099e-14,1.524627e-09,4.684753e-07,2.165050e-02
2.472341e+01,1.060000e-06,9.225229e-14,1.523492e-09,4.684764e-07,2.165048e-02
2.474369e+01,1.060000e-06,9.318154e-14,1.522302e-09,4.684776e-07,2.165045e-02
2.476538e+01,1.060000e-06,9.184176e-14,1.521041e-09,4.684789e-07,2.165043e-02
2.478723e+01,1.060000e-06,9.372033e-14,1.519775e-09,4.684801e-07,2.165040e-02
2.480732e+01,1.060000e-06,9.131011e-14,1.518622e-09,4.684813e-07,2.165038e-02
2.482555e+01,1.060000e-06,9.297450e-14,1.517579e-09,4.684823e-07,2.165036e-02
2.484363e+01,1.060000e-06,9.204506e-14,1.516554e-09,4.684834e-07,2.165034e-02
2.486434e+01,1.060000e-06,9.258011e-14,1.515384e-09,4.684845e-07,2.165031e-02
2.488869e+01,1.060000e-06,9.121992e-14,1.514021e-09,4.684859e-07,2.165029e-02
2.490755e+01,1.060000e-06,9.271803e-14,1.512970e-09,4.684869e-07,2.165027e-02
2.492638e+01,1.060000e-06,9.165905e-14,1.511929e-09,4.684880e-07,2.165025e-02
2.494702e+01,1.060000e-06,9.241053e-14,1.510794e-09,4.684891e-07,2.165022e-02
2.496986e+01,1.060000e-06,9.101419e-14,1.509548e-09,4.684904e-07,2.165020e-02
2.498919e+01,1.060000e-06,9.249999e-14,1.508498e-09,4.684914e-07,2.165018e-02
2.500834e+01,1.060000e-06,9.130235e-14,1.507467e-09,4.684924e-07,2.165016e-02
2.502867e+01,1.060000e-06,9.218915e-14,1.506377e-09,4.684935e-07,2.165013e-02
2.505057e+01,1.060000e-06,9.086600e-14,1.505213e-09,4.684947e-07,2.165011e-02
2.507258e+01,1.060000e-06,9.283205e-14,1.504047e-09,4.684959e-07,2.165009e-02
2.509055e+01,1.060000e-06,9.091990e-14,1.503106e-09,4.684968e-07,2.165007e-02
2.510828e+01,1.060000e-06,9.169761e-14,1.502179e-09,4.684977e-07,2.165005e-02
2.512884e+01,1.060000e-06,9.111392e-14,1.501113e-09,4.684988e-07,2.165003e-02
2.515379e+01,1.060000e-06,9.222217e-14,1.499826e-09,4.685001e-07,2.165000e-02
2.517281e+01,1.060000e-06,9.062820e-14,1.498854e-09,4.685011e-07,2.164998e-02
2.519185e+01,1.060000e-06,9.161043e-14,1.497885e-09,4.685020e-07,2.164996e-02
2.521237e+01,1.060000e-06,9.066749e-14,1.496849e-09,4.685031e-07,2.164994e-02
2.523478e+01,1.060000e-06,9.189287e-14,1.495722e-09,4.685042e-07,2.164992e-02
2.525446e+01,1.060000e-06,9.029359e-14,1.494742e-09,4.685052e-07,2.164990e-02
2.527392e+01,1.060000e-06,9.148796e-14,1.493777e-09,4.685061e-07,2.164988e-02
2.529397e+01,1.060000e-06,9.036005e-14,1.492791e-09,4.685071e-07,2.164986e-02
2.531515e+01,1.060000e-06,9.149489e-14,1.491753e-09,4.685082e-07,2.164984e-02
2.533670e+01,1.060000e-06,8.976409e-14,1.490708e-09,4.685092e-07,2.164982e-02
2.535718e+01,1.060000e-06,9.175034e-14,1.489717e-09,4.685102e-07,2.164980e-02
2.537602e+01,1.060000e-06,8.996236e-14,1.488815e-09,4.685111e-07,2.164978e-02
2.539446e+01,1.060000e-06,9.095404e-14,1.487934e-09,4.685120e-07,2.164977e-02
2.540000e+01,1.060000e-06,9.072820e-14,1.487671e-09,4.685122e-07,2.164976e-02
2.540000e+01,1.060000e-06,9.072820e-14,1.487671e-09,4.685122e-07,2.164976e-02
2.540028e+01,1.060000e-06,9.072084e-14,1.487658e-09,4.685123e-07,2.164976e-02
2.540139e+01,1.060000e-06,9.069390e-14,1.487606e-09,4.685123e-07,2.164976e-02
2.540694e+01,1.060000e-06,9.060319e-14,1.487343e-09,4.685126e-07,2.164975e-02
2.542745e+01,1.060000e-06,9.042411e-14,1.486375e-09,4.685135e-07,2.164973e-02
2.546070e+01,1.060000e-06,9.142674e-14,1.484817e-09,4.685151e-07,2.164970e-02
2.547837e+01,1.060000e-06,8.991520e-14,1.483998e-09,4.685159e-07,2.164969e-02
2.549674e+01,1.060000e-06,9.051870e-14,1.483149e-09,4.685168e-07,2.164967e-02
2.551871e+01,1.060000e-06,8.985515e-14,1.482141e-09,4.685178e-07,2.164965e-02
2.554418e+01,1.060000e-06,9.157176e-14,1.480980e-09,4.685189e-07,2.164963e-02
2.556133e+01,1.060000e-06,8.964446e-14,1.480206e-09,4.685197e-07,2.164961e-02
2.557852e+01,1.060000e-06,9.021902e-14,1.479432e-09,4.685205e-07,2.164960e-02
2.559991e+01,1.060000e-06,8.978811e-14,1.478477e-09,4.685214e-07,2.164958e-02
2.562730e+01,1.060000e-06,9.116414e-14,1.477260e-09,4.685226e-07,2.164955e-02
2.564480e+01,1.060000e-06,8.941146e-14,1.476491e-09,4.685234e-07,2.164954e-02
2.566249e+01,1.060000e-06,9.003254e-14,1.475715e-09,4.685242e-07,2.164952e-02
2.568390e+01,1.060000e-06,8.950583e-14,1.474784e-09,4.685251e-07,2.164950e-02
2.571005e+01,1.060000e-06,9.091463e-14,1.473652e-09,4.685263e-07,2.164948e-02
2.572775e+01,1.060000e-06,8.916382e-14,1.472895e-09,4.685270e-07,2.164946e-02
2.574555e+01,1.060000e-06,8.983474e-14,1.472135e-09,4.685278e-07,2.164945e-02
2.576671e+01,1.060000e-06,8.928062e-14,1.471238e-09,4.685287e-07,2.164943e-02
2.579230e+01,1.060000e-06,9.059792e-14,1.470159e-09,4.685298e-07,2.164941e-02
2.581040e+01,1.060000e-06,8.891511e-14,1.469404e-09,4.685305e-07,2.164940e-02
2.582857e+01,1.060000e-06,8.967298e-14,1.468648e-09,4.685313e-07,2.164938e-02
2.584948e+01,1.060000e-06,8.902718e-14,1.467785e-09,4.685321e-07,2.164936e-02
2.587398e+01,1.060000e-06,9.028058e-14,1.466780e-09,4.685331e-07,2.164934e-02
2.589262e+01,1.060000e-06,8.865725e-14,1.466022e-09,4.685339e-07,2.164933e-02
2.591124e+01,1.060000e-06,8.954498e-14,1.465267e-09,4.685346e-07,2.164931e-02
2.593182e+01,1.060000e-06,8.876588e-14,1.464440e-09,4.685355e-07,2.164930e-02
2.595504e+01,1.060000e-06,8.994968e-14,1.463510e-09,4.685364e-07,2.164928e-02
2.597443e+01,1.060000e-06,8.839005e-14,1.462743e-09,4.685372e-07,2.164926e-02
2.599367e+01,1.060000e-06,8.947553e-14,1.461983e-09,4.685379e-07,2.164925e-02
